deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id
CASSB,OTN-Global,CASSB-Mactaquac Line smolt 2015-VR2W-124894-2015,OTN-GlobalCASSBCASSB-Mactaquac Line smolt 2015-VR2W-124894-2015,VEMCO,VR2W,124894,45.94546,-66.87856,2015-05-07T20:28:00Z,2015-06-29T17:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line smolt 2015
CASSB,OTN-Global,CASSB-Mactaquac Dam-VR2W-124894-1,OTN-GlobalCASSBCASSB-Mactaquac Dam-VR2W-124894-1,VEMCO,VR2W,124894,45.95444,-66.87236,2014-05-08T15:05:00Z,2014-11-21T14:23:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Dam
CASSB,OTN-Global,CASSB-MGS adult 2015-VR2W-124894-2015,OTN-GlobalCASSBCASSB-MGS adult 2015-VR2W-124894-2015,VEMCO,VR2W,124894,45.95532,-66.87342,2015-07-23T19:20:00Z,2015-10-09T17:15:00Z,CASSB,ManmadePlatform,CASSB_MGS adult 2015
CASSB,OTN-Global,CASSB-MGS winter 2014-5-VR2W-124894-2014,OTN-GlobalCASSBCASSB-MGS winter 2014-5-VR2W-124894-2014,VEMCO,VR2W,124894,45.95618,-66.87466,2014-11-21T18:23:00Z,2015-05-05T19:30:00Z,CASSB,ManmadePlatform,CASSB_MGS winter 2014-5
CASSB,OTN-Global,CASSB-Grand Bay Upper-VR2W-124895-2015,OTN-GlobalCASSBCASSB-Grand Bay Upper-VR2W-124895-2015,VEMCO,VR2W,124895,45.31879,-66.17288,2015-08-11T15:10:00Z,2015-11-04T16:16:00Z,CASSB,ManmadePlatform,CASSB_Grand Bay Upper
CASSB,OTN-Global,CASSB-Scoodawabscook Line Left-VR2W-124895-1,OTN-GlobalCASSBCASSB-Scoodawabscook Line Left-VR2W-124895-1,VEMCO,VR2W,124895,45.87436,-66.94195,2014-05-06T17:15:00Z,2014-10-28T17:10:00Z,CASSB,ManmadePlatform,CASSB_Scoodawabscook Line Left
CASSB,OTN-Global,CASSB-MGS smolt 2015-VR2W-124895-2015,OTN-GlobalCASSBCASSB-MGS smolt 2015-VR2W-124895-2015,VEMCO,VR2W,124895,45.95586,-66.87277,2015-05-08T14:20:00Z,2015-07-29T15:00:00Z,CASSB,ManmadePlatform,CASSB_MGS smolt 2015
CASSB,OTN-Global,CASSB-Nackawic Line smolt 2016-VR2W-124895-2016,OTN-GlobalCASSBCASSB-Nackawic Line smolt 2016-VR2W-124895-2016,VEMCO,VR2W,124895,45.99282,-67.21803,2016-04-20T17:50:00Z,2016-10-03T22:00:00Z,CASSB,ManmadePlatform,CASSB_Nackawic Line smolt 2016
CASSB,OTN-Global,CASSB-Lower salmon River-VR2W-124895-2017-06-05T13,OTN-GlobalCASSBCASSB-Lower salmon River-VR2W-124895-2017-06-05T13,VEMCO,VR2W,124895,46.08142,-65.92548,2017-06-05T16:30:00Z,2017-09-08T19:03:00Z,CASSB,ManmadePlatform,CASSB_Lower salmon River
CASSB,OTN-Global,CASSB-Ghost island-VR2W-124895-2016,OTN-GlobalCASSBCASSB-Ghost island-VR2W-124895-2016,VEMCO,VR2W,124895,45.58094,-65.96274,2016-10-25T15:49:00Z,2017-05-31T16:00:00Z,CASSB,ManmadePlatform,CASSB_Ghost island
CASSB,OTN-Global,CASSB-Beechwood-VR2W-124896-1,OTN-GlobalCASSBCASSB-Beechwood-VR2W-124896-1,VEMCO,VR2W,124896,46.5195,-67.61685,2014-05-05T03:00:00Z,2014-10-30T13:30:00Z,CASSB,ManmadePlatform,CASSB_Beechwood
CASSB,OTN-Global,CASSB-Kingsclear Line smolt 2015-VR2W-124896-2015,OTN-GlobalCASSBCASSB-Kingsclear Line smolt 2015-VR2W-124896-2015,VEMCO,VR2W,124896,45.89421,-66.91903,2015-05-06T16:50:00Z,2016-11-07T23:00:00Z,CASSB,ManmadePlatform,CASSB_Kingsclear Line smolt 2015
CASSB,OTN-Global,CASSB-Woodstock-VR2W-124897-1,OTN-GlobalCASSBCASSB-Woodstock-VR2W-124897-1,VEMCO,VR2W,124897,46.16162,-67.56887,2014-05-05T21:00:00Z,2014-09-19T03:00:00Z,CASSB,ManmadePlatform,CASSB_Woodstock
CASSB,OTN-Global,CASSB-Woodstock winter 2014-5-VR2W-124897-2014,OTN-GlobalCASSBCASSB-Woodstock winter 2014-5-VR2W-124897-2014,VEMCO,VR2W,124897,46.16101,-67.56912,2014-10-30T19:55:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Woodstock winter 2014-5
CASSB,OTN-Global,CASSB-Bottom of Washademoak-VR2W-124954-2016,OTN-GlobalCASSBCASSB-Bottom of Washademoak-VR2W-124954-2016,VEMCO,VR2W,124954,45.71796,-66.06125,2016-10-14T13:58:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Bottom of Washademoak
CASSB,OTN-Global,CASSB-Scoodawabscook Line Right-VR2W-124956-1,OTN-GlobalCASSBCASSB-Scoodawabscook Line Right-VR2W-124956-1,VEMCO,VR2W,124956,45.87926,-66.94028,2014-05-06T17:15:00Z,2014-10-28T18:00:00Z,CASSB,ManmadePlatform,CASSB_Scoodawabscook Line Right
CASSB,OTN-Global,CASSB-Beechwood headpond winter 2015-6-VR2W-124956-2015,OTN-GlobalCASSBCASSB-Beechwood headpond winter 2015-6-VR2W-124956-2015,VEMCO,VR2W,124956,46.55194,-67.69169,2015-10-20T20:45:00Z,2016-11-08T22:35:00Z,CASSB,ManmadePlatform,CASSB_Beechwood headpond winter 2015-6
CASSB,OTN-Global,CASSB-Coac Stream Line smolt 2015-VR2W-124956-2015,OTN-GlobalCASSBCASSB-Coac Stream Line smolt 2015-VR2W-124956-2015,VEMCO,VR2W,124956,45.9717,-67.16161,2015-05-07T14:45:00Z,2015-10-15T21:00:00Z,CASSB,ManmadePlatform,CASSB_Coac Stream Line smolt 2015
CASSB,OTN-Global,CASSB-Ghost island-VR2W-124956-2017-08-16T14,OTN-GlobalCASSBCASSB-Ghost island-VR2W-124956-2017-08-16T14,VEMCO,VR2W,124956,45.58105,-65.96258,2017-08-16T17:16:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Ghost island
CASSB,OTN-Global,CASSB-Princess Margater bridge-VR2W-124956-2016,OTN-GlobalCASSBCASSB-Princess Margater bridge-VR2W-124956-2016,VEMCO,VR2W,124956,45.94018,-66.62543,2016-11-21T17:50:00Z,2017-08-03T17:30:00Z,CASSB,ManmadePlatform,CASSB_Princess Margater bridge
CASSB,OTN-Global,CASSB-Coac Stream Line smolt 2016-VR2W-124957-2016,OTN-GlobalCASSBCASSB-Coac Stream Line smolt 2016-VR2W-124957-2016,VEMCO,VR2W,124957,45.97465,-67.16106,2016-04-20T18:20:00Z,2016-10-04T15:45:00Z,CASSB,ManmadePlatform,CASSB_Coac Stream Line smolt 2016
CASSB,OTN-Global,CASSB-Coac Stream Line Left-VR2W-124957-1,OTN-GlobalCASSBCASSB-Coac Stream Line Left-VR2W-124957-1,VEMCO,VR2W,124957,45.97543,-67.16093,2014-05-07T17:35:00Z,2014-10-28T13:10:00Z,CASSB,ManmadePlatform,CASSB_Coac Stream Line Left
CASSB,OTN-Global,CASSB-Lower Prince William smolt 2015-VR2W-124957-2015,OTN-GlobalCASSBCASSB-Lower Prince William smolt 2015-VR2W-124957-2015,VEMCO,VR2W,124957,45.89248,-66.99841,2015-05-08T13:25:00Z,2015-10-23T16:00:00Z,CASSB,ManmadePlatform,CASSB_Lower Prince William smolt 2015
CASSB,OTN-Global,CASSB-Corey Cabin-VR2W-124957-2017-08-16T14,OTN-GlobalCASSBCASSB-Corey Cabin-VR2W-124957-2017-08-16T14,VEMCO,VR2W,124957,45.56273,-65.97063,2017-08-16T17:00:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Corey Cabin
CASSB,OTN-Global,CASSB-Evandale Ferry-VR2W-124957-2016,OTN-GlobalCASSBCASSB-Evandale Ferry-VR2W-124957-2016,VEMCO,VR2W,124957,45.58789,-66.02025,2016-10-14T17:40:00Z,2017-07-24T20:58:00Z,CASSB,ManmadePlatform,CASSB_Evandale Ferry
CASSB,OTN-Global,CASSB-Kingsclear winter 2015-6-VR2W-124958-2015,OTN-GlobalCASSBCASSB-Kingsclear winter 2015-6-VR2W-124958-2015,VEMCO,VR2W,124958,45.88186,-66.92325,2015-10-23T17:40:00Z,2016-04-21T16:10:00Z,CASSB,ManmadePlatform,CASSB_Kingsclear winter 2015-6
CASSB,OTN-Global,CASSB-Lower Prince William Line smolt 2016-VR2W-124958-2016,OTN-GlobalCASSBCASSB-Lower Prince William Line smolt 2016-VR2W-124958-2016,VEMCO,VR2W,124958,45.8938,-67.00107,2016-04-27T19:00:00Z,2016-10-12T18:30:00Z,CASSB,ManmadePlatform,CASSB_Lower Prince William Line smolt 2016
CASSB,OTN-Global,CASSB-Meductic smolt 2015-VR2W-124958-2015,OTN-GlobalCASSBCASSB-Meductic smolt 2015-VR2W-124958-2015,VEMCO,VR2W,124958,46.01862,-67.52502,2015-05-05T17:20:00Z,2015-10-21T18:00:00Z,CASSB,ManmadePlatform,CASSB_Meductic smolt 2015
CASSB,OTN-Global,CASSB-Grand bay opening-VR2W-124958-2017-04-25T12,OTN-GlobalCASSBCASSB-Grand bay opening-VR2W-124958-2017-04-25T12,VEMCO,VR2W,124958,45.33929,-66.19565,2017-04-25T15:40:00Z,2017-07-10T18:54:00Z,CASSB,ManmadePlatform,CASSB_Grand bay opening
CASSB,OTN-Global,CASSB-Oromocto Bridge-VR2W-124958-2017-08-08T14,OTN-GlobalCASSBCASSB-Oromocto Bridge-VR2W-124958-2017-08-08T14,VEMCO,VR2W,124958,45.8582,-66.45943,2017-08-08T17:36:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Oromocto Bridge
CASSB,OTN-Global,CASSB-Kingsclear Line summer 2014-VR2W-124958-2014-07-22T14,OTN-GlobalCASSBCASSB-Kingsclear Line summer 2014-VR2W-124958-2014-07-22T14,VEMCO,VR2W,124958,45.89254,-66.91614,2014-07-22T17:30:00Z,2014-10-29T17:20:00Z,CASSB,ManmadePlatform,CASSB_Kingsclear Line summer 2014
CASSB,OTN-Global,CASSB-Kingsclear Line Right-VR2W-124958-1,OTN-GlobalCASSBCASSB-Kingsclear Line Right-VR2W-124958-1,VEMCO,VR2W,124958,45.89254,-66.91614,2014-05-06T19:00:00Z,2014-07-22T17:28:00Z,CASSB,ManmadePlatform,CASSB_Kingsclear Line Right
CASSB,OTN-Global,CASSB-Lower Prince William Line Right-VR2W-124959-1,OTN-GlobalCASSBCASSB-Lower Prince William Line Right-VR2W-124959-1,VEMCO,VR2W,124959,45.89243,-66.99837,2014-05-06T16:05:00Z,2014-10-29T12:50:00Z,CASSB,ManmadePlatform,CASSB_Lower Prince William Line Right
CASSB,OTN-Global,CASSB-Kingsclear Line smolt 2015-VR2W-124959-2015,OTN-GlobalCASSBCASSB-Kingsclear Line smolt 2015-VR2W-124959-2015,VEMCO,VR2W,124959,45.89249,-66.91592,2015-05-06T16:35:00Z,2015-10-15T18:20:00Z,CASSB,ManmadePlatform,CASSB_Kingsclear Line smolt 2015
CASSB,OTN-Global,CASSB-Upper Grand Bay-VR2W-124959-2017-07-10T15,OTN-GlobalCASSBCASSB-Upper Grand Bay-VR2W-124959-2017-07-10T15,VEMCO,VR2W,124959,45.31825,-66.1728,2017-07-10T18:36:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Upper Grand Bay
CASSB,OTN-Global,CASSB-Coac Stream Line smolt 2015-VR2W-124960-2015,OTN-GlobalCASSBCASSB-Coac Stream Line smolt 2015-VR2W-124960-2015,VEMCO,VR2W,124960,45.97413,-67.16124,2015-05-07T15:10:00Z,2015-10-15T21:25:00Z,CASSB,ManmadePlatform,CASSB_Coac Stream Line smolt 2015
CASSB,OTN-Global,CASSB-Tobique headpond winter 2015-6-VR2W-124960-2015,OTN-GlobalCASSBCASSB-Tobique headpond winter 2015-6-VR2W-124960-2015,VEMCO,VR2W,124960,46.79423,-67.68106,2015-10-20T15:45:00Z,2016-10-17T17:20:00Z,CASSB,ManmadePlatform,CASSB_Tobique headpond winter 2015-6
CASSB,OTN-Global,CASSB-Coac Stream Line Middle-VR2W-124960-1,OTN-GlobalCASSBCASSB-Coac Stream Line Middle-VR2W-124960-1,VEMCO,VR2W,124960,45.97346,-67.16156,2014-05-07T17:20:00Z,2014-10-28T14:10:00Z,CASSB,ManmadePlatform,CASSB_Coac Stream Line Middle
CASSB,OTN-Global,CASSB-Grand bay opening-VR2W-124960-2017-07-10T15,OTN-GlobalCASSBCASSB-Grand bay opening-VR2W-124960-2017-07-10T15,VEMCO,VR2W,124960,45.33971,-66.19698,2017-07-10T18:54:00Z,2017-09-27T14:21:00Z,CASSB,ManmadePlatform,CASSB_Grand bay opening
CASSB,OTN-Global,CASSB-Grey Cabin-VR2W-124960-2016,OTN-GlobalCASSBCASSB-Grey Cabin-VR2W-124960-2016,VEMCO,VR2W,124960,45.7249,-66.00839,2016-11-06T16:48:00Z,2017-06-13T17:54:00Z,CASSB,ManmadePlatform,CASSB_Grey Cabin
CASSB,OTN-Global,CASSB-Meductic-VR2W-124961-1,OTN-GlobalCASSBCASSB-Meductic-VR2W-124961-1,VEMCO,VR2W,124961,46.01945,-67.5261,2014-05-21T03:00:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Meductic
CASSB,OTN-Global,CASSB-Presque Isle-VR2W-124962-1,OTN-GlobalCASSBCASSB-Presque Isle-VR2W-124962-1,VEMCO,VR2W,124962,46.39592,-67.60342,2014-05-05T18:35:00Z,2014-09-19T03:00:00Z,CASSB,ManmadePlatform,CASSB_Presque Isle
CASSB,OTN-Global,CASSB-Ghost island-VR2W-124962-2015,OTN-GlobalCASSBCASSB-Ghost island-VR2W-124962-2015,VEMCO,VR2W,124962,45.5806,-65.96276,2015-10-13T20:00:00Z,2016-05-03T14:36:00Z,CASSB,ManmadePlatform,CASSB_Ghost island
CASSB,OTN-Global,CASSB-Back of Epquahak-VR2W-124962-2016,OTN-GlobalCASSBCASSB-Back of Epquahak-VR2W-124962-2016,VEMCO,VR2W,124962,45.97865,-66.75081,2016-05-04T16:58:00Z,2016-06-20T16:16:00Z,CASSB,ManmadePlatform,CASSB_Back of Epquahak
CASSB,OTN-Global,CASSB-Mouth of Belleisle Bay-VR2W-124962-1,OTN-GlobalCASSBCASSB-Mouth of Belleisle Bay-VR2W-124962-1,VEMCO,VR2W,124962,45.54876,-66.00617,2014-11-06T12:45:00Z,2015-09-28T20:30:00Z,CASSB,ManmadePlatform,CASSB_Mouth of Belleisle Bay
CASSB,OTN-Global,CASSB-Upper Washademoak-VR2W-124962-2017-06-13T11,OTN-GlobalCASSBCASSB-Upper Washademoak-VR2W-124962-2017-06-13T11,VEMCO,VR2W,124962,45.8619,-65.92621,2017-06-13T14:54:00Z,2017-09-22T15:08:00Z,CASSB,ManmadePlatform,CASSB_Upper Washademoak
CASSB,OTN-Global,CASSB-Whites Cove-VR2W-124962-2016,OTN-GlobalCASSBCASSB-Whites Cove-VR2W-124962-2016,VEMCO,VR2W,124962,45.87616,-66.06271,2016-06-24T17:23:00Z,2017-06-05T20:09:00Z,CASSB,ManmadePlatform,CASSB_Whites Cove
CASSB,OTN-Global,CASSB-Mactaquac Arm-VR2W-124963-1,OTN-GlobalCASSBCASSB-Mactaquac Arm-VR2W-124963-1,VEMCO,VR2W,124963,46.01433,-66.93268,2014-05-21T17:30:00Z,2014-10-14T03:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Arm
CASSB,OTN-Global,CASSB-Grand Lake Middle-VR2W-124963-2,OTN-GlobalCASSBCASSB-Grand Lake Middle-VR2W-124963-2,VEMCO,VR2W,124963,46.01683,-66.0075,2014-11-06T20:50:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Grand Lake Middle
CASSB,OTN-Global,CASSB-Hartland winter 2014-5-VR2W-124964-2014,OTN-GlobalCASSBCASSB-Hartland winter 2014-5-VR2W-124964-2014,VEMCO,VR2W,124964,46.29102,-67.52435,2014-10-30T18:50:00Z,2015-11-17T20:30:00Z,CASSB,ManmadePlatform,CASSB_Hartland winter 2014-5
CASSB,OTN-Global,CASSB-Hartland-VR2W-124964-1,OTN-GlobalCASSBCASSB-Hartland-VR2W-124964-1,VEMCO,VR2W,124964,46.29138,-67.5245,2014-05-05T19:30:00Z,2014-09-19T03:00:00Z,CASSB,ManmadePlatform,CASSB_Hartland
CASSB,OTN-Global,CASSB-Oromocto Bridge-VR2W-124964-2016,OTN-GlobalCASSBCASSB-Oromocto Bridge-VR2W-124964-2016,VEMCO,VR2W,124964,45.8611,-66.45961,2016-11-21T16:22:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Oromocto Bridge
CASSB,OTN-Global,CASSB-Mactaquac Line smolt 2016-VR2W-124964-2016,OTN-GlobalCASSBCASSB-Mactaquac Line smolt 2016-VR2W-124964-2016,VEMCO,VR2W,124964,45.94516,-66.87501,2016-04-21T20:00:00Z,2016-11-04T19:10:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line smolt 2016
CASSB,OTN-Global,CASSB-Longs Creek smolt 2015-VR2W-124965-2015,OTN-GlobalCASSBCASSB-Longs Creek smolt 2015-VR2W-124965-2015,VEMCO,VR2W,124965,45.86613,-66.91293,2015-05-06T16:00:00Z,2015-10-15T19:00:00Z,CASSB,ManmadePlatform,CASSB_Longs Creek smolt 2015
CASSB,OTN-Global,CASSB-Lower Prince William Line Left-VR2W-124965-1,OTN-GlobalCASSBCASSB-Lower Prince William Line Left-VR2W-124965-1,VEMCO,VR2W,124965,45.8954,-66.99541,2014-05-06T15:10:00Z,2014-10-29T12:20:00Z,CASSB,ManmadePlatform,CASSB_Lower Prince William Line Left
CASSB,OTN-Global,CASSB-DS Tobique 2 winter 2015-6-VR2W-124965-2015,OTN-GlobalCASSBCASSB-DS Tobique 2 winter 2015-6-VR2W-124965-2015,VEMCO,VR2W,124965,46.72047,-67.71918,2015-10-20T18:15:00Z,2016-10-17T19:40:00Z,CASSB,ManmadePlatform,CASSB_DS Tobique 2 winter 2015-6
CASSB,OTN-Global,CASSB-Mactaquac Dam-VR2W-124965-2017-06-15T11,OTN-GlobalCASSBCASSB-Mactaquac Dam-VR2W-124965-2017-06-15T11,VEMCO,VR2W,124965,45.95566,-66.8634,2017-06-15T14:25:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Dam
CASSB,OTN-Global,CASSB-Darlings Mid-VR2W-124965-2016,OTN-GlobalCASSBCASSB-Darlings Mid-VR2W-124965-2016,VEMCO,VR2W,124965,45.5018,-65.86765,2016-11-05T18:16:00Z,2017-06-07T16:29:00Z,CASSB,ManmadePlatform,CASSB_Darlings Mid
CASSB,OTN-Global,CASSB-Top of Belleisle-VR2W-124966-2015,OTN-GlobalCASSBCASSB-Top of Belleisle-VR2W-124966-2015,VEMCO,VR2W,124966,45.63706,-65.87195,2015-10-13T17:00:00Z,2016-05-10T15:16:00Z,CASSB,ManmadePlatform,CASSB_Top of Belleisle
CASSB,OTN-Global,CASSB-Pokiok Stream-VR2W-124966-1,OTN-GlobalCASSBCASSB-Pokiok Stream-VR2W-124966-1,VEMCO,VR2W,124966,45.95951,-67.25353,2014-05-07T20:15:00Z,2014-10-02T14:30:00Z,CASSB,ManmadePlatform,CASSB_Pokiok Stream
CASSB,OTN-Global,CASSB-Salmon river-VR2W-124966-2016,OTN-GlobalCASSBCASSB-Salmon river-VR2W-124966-2016,VEMCO,VR2W,124966,46.18017,-65.87948,2016-05-16T16:30:00Z,2016-06-14T04:00:00Z,CASSB,ManmadePlatform,CASSB_Salmon river
CASSB,OTN-Global,CASSB-Upper Long Reach-VR2W-124966-1,OTN-GlobalCASSBCASSB-Upper Long Reach-VR2W-124966-1,VEMCO,VR2W,124966,45.52737,-66.05531,2014-11-06T12:25:00Z,2015-09-28T19:30:00Z,CASSB,ManmadePlatform,CASSB_Upper Long Reach
CASSB,OTN-Global,CASSB-Goat Island-VR2W-124966-2017-06-05T14,OTN-GlobalCASSBCASSB-Goat Island-VR2W-124966-2017-06-05T14,VEMCO,VR2W,124966,46.01709,-66.0088,2017-06-05T17:00:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Goat Island
CASSB,OTN-Global,CASSB-Top of Belleisle-VR2W-124966-2016,OTN-GlobalCASSBCASSB-Top of Belleisle-VR2W-124966-2016,VEMCO,VR2W,124966,45.64523,-65.85506,2016-08-02T22:00:00Z,2017-06-02T18:32:00Z,CASSB,ManmadePlatform,CASSB_Top of Belleisle
CASSB,OTN-Global,CASSB-Mactaquac Line smolt 2015-VR2W-124967-2015,OTN-GlobalCASSBCASSB-Mactaquac Line smolt 2015-VR2W-124967-2015,VEMCO,VR2W,124967,45.94523,-66.87514,2015-05-07T20:45:00Z,2015-06-29T17:50:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line smolt 2015
CASSB,OTN-Global,CASSB-Mactaquac Line smolt 2015-VR2W-124967-2015-2,OTN-GlobalCASSBCASSB-Mactaquac Line smolt 2015-VR2W-124967-2015-2,VEMCO,VR2W,124967,45.94503,-66.87528,2015-07-06T18:55:00Z,2015-10-09T17:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line smolt 2015
CASSB,OTN-Global,CASSB-Longs Creek Arm-VR2W-124967-1,OTN-GlobalCASSBCASSB-Longs Creek Arm-VR2W-124967-1,VEMCO,VR2W,124967,45.86619,-66.91395,2014-05-06T03:00:00Z,2014-10-29T16:10:00Z,CASSB,ManmadePlatform,CASSB_Longs Creek Arm
CASSB,OTN-Global,CASSB-Big Cove-VR2W-124967-2016,OTN-GlobalCASSBCASSB-Big Cove-VR2W-124967-2016,VEMCO,VR2W,124967,45.76614,-65.96338,2016-11-06T15:27:00Z,2017-06-13T16:24:00Z,CASSB,ManmadePlatform,CASSB_Big Cove
CASSB,OTN-Global,CASSB-Marina winter 2014-5-VR2W-124967-2014,OTN-GlobalCASSBCASSB-Marina winter 2014-5-VR2W-124967-2014,VEMCO,VR2W,124967,45.9508,-66.87806,2014-11-21T18:40:00Z,2015-05-05T19:50:00Z,CASSB,ManmadePlatform,CASSB_Marina winter 2014-5
CASSB,OTN-Global,CASSB-MGS winter 2015-6-VR2W-124967-2015,OTN-GlobalCASSBCASSB-MGS winter 2015-6-VR2W-124967-2015,VEMCO,VR2W,124967,45.95494,-66.87347,2015-11-04T23:10:00Z,2016-05-13T03:00:00Z,CASSB,ManmadePlatform,CASSB_MGS winter 2015-6
CASSB,OTN-Global,CASSB-Scoodawabscook Line smolt 2016-VR2W-124967-2016,OTN-GlobalCASSBCASSB-Scoodawabscook Line smolt 2016-VR2W-124967-2016,VEMCO,VR2W,124967,45.87709,-66.94168,2016-07-26T17:15:00Z,2016-10-12T18:50:00Z,CASSB,ManmadePlatform,CASSB_Scoodawabscook Line smolt 2016
CASSB,OTN-Global,CASSB-Evandale Ferry-VR2W-124967-2017-07-24T17,OTN-GlobalCASSBCASSB-Evandale Ferry-VR2W-124967-2017-07-24T17,VEMCO,VR2W,124967,45.58781,-66.02016,2017-07-24T20:58:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Evandale Ferry
CASSB,OTN-Global,CASSB-Nackawic Line smolt 2015-VR2W-124968-2015,OTN-GlobalCASSBCASSB-Nackawic Line smolt 2015-VR2W-124968-2015,VEMCO,VR2W,124968,45.99254,-67.21821,2015-05-06T14:10:00Z,2015-10-15T22:05:00Z,CASSB,ManmadePlatform,CASSB_Nackawic Line smolt 2015
CASSB,OTN-Global,CASSB-Kellys Creek-VR2W-124968-1,OTN-GlobalCASSBCASSB-Kellys Creek-VR2W-124968-1,VEMCO,VR2W,124968,45.8779,-66.90714,2014-05-06T19:30:00Z,2014-10-29T14:50:00Z,CASSB,ManmadePlatform,CASSB_Kellys Creek
CASSB,OTN-Global,CASSB-Bottom of Belleisle-VR2W-124968-2017-08-16T13,OTN-GlobalCASSBCASSB-Bottom of Belleisle-VR2W-124968-2017-08-16T13,VEMCO,VR2W,124968,45.55477,-65.99858,2017-08-16T16:40:00Z,1900-01-01T00:00:00Z,CASSB,ManmadePlatform,CASSB_Bottom of Belleisle
CASSB,OTN-Global,CASSB-Hampstead-VR2W-124968-2016,OTN-GlobalCASSBCASSB-Hampstead-VR2W-124968-2016,VEMCO,VR2W,124968,45.62192,-66.07536,2016-10-14T17:02:00Z,2017-07-25T16:17:00Z,CASSB,ManmadePlatform,CASSB_Hampstead
CASSB,OTN-Global,CASSB-HRAA-VR2W-124984-2017-05-24T15,OTN-GlobalCASSBCASSB-HRAA-VR2W-124984-2017-05-24T15,VEMCO,VR2W,124984,45.45669,-65.90646,2017-05-24T18:00:00Z,2017-08-12T05:20:00Z,CASSB,ManmadePlatform,CASSB_HRAA
CASSB,OTN-Global,CASSB-Kingsclear Line smolt 2016-VR2W-126630-2016,OTN-GlobalCASSBCASSB-Kingsclear Line smolt 2016-VR2W-126630-2016,VEMCO,VR2W,126630,45.89211,-66.91568,2016-04-21T16:55:00Z,2016-07-26T18:00:00Z,CASSB,ManmadePlatform,CASSB_Kingsclear Line smolt 2016
CASSB,OTN-Global,CASSB-Mactaquac Causeway smolt 2016-VR2W-126631-2016,OTN-GlobalCASSBCASSB-Mactaquac Causeway smolt 2016-VR2W-126631-2016,VEMCO,VR2W,126631,45.97319,-66.88499,2016-04-21T18:45:00Z,2016-07-19T18:19:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Causeway smolt 2016
CASSB,OTN-Global,CASSB-Mactaquac Line smolt 2016-VR2W-126632-2016,OTN-GlobalCASSBCASSB-Mactaquac Line smolt 2016-VR2W-126632-2016,VEMCO,VR2W,126632,45.94502,-66.87168,2016-04-21T20:15:00Z,2016-07-19T20:15:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line smolt 2016
CASSB,OTN-Global,CASSB-Kingsclear Line smolt 2016-VR2W-126633-2016,OTN-GlobalCASSBCASSB-Kingsclear Line smolt 2016-VR2W-126633-2016,VEMCO,VR2W,126633,45.89417,-66.91936,2016-04-21T16:40:00Z,2016-07-19T16:15:00Z,CASSB,ManmadePlatform,CASSB_Kingsclear Line smolt 2016
CASSB,OTN-Global,CASSB-Coac Reach Line smolt 2016-VR2W-126634-2016,OTN-GlobalCASSBCASSB-Coac Reach Line smolt 2016-VR2W-126634-2016,VEMCO,VR2W,126634,45.93505,-67.08394,2016-04-20T20:30:00Z,2016-07-20T19:10:00Z,CASSB,ManmadePlatform,CASSB_Coac Reach Line smolt 2016
CASSB,OTN-Global,CASSB-Coac Reach Line smolt 2016-VR2W-126636-2016,OTN-GlobalCASSBCASSB-Coac Reach Line smolt 2016-VR2W-126636-2016,VEMCO,VR2W,126636,45.93187,-67.0862,2016-04-20T20:45:00Z,2016-07-27T16:45:00Z,CASSB,ManmadePlatform,CASSB_Coac Reach Line smolt 2016
CASSB,OTN-Global,CASSB-Longs Creek smolt 2016-VR2W-126637-2016,OTN-GlobalCASSBCASSB-Longs Creek smolt 2016-VR2W-126637-2016,VEMCO,VR2W,126637,45.866,-66.91214,2016-04-21T17:20:00Z,2016-07-19T17:10:00Z,CASSB,ManmadePlatform,CASSB_Longs Creek smolt 2016
